element,elementName,material,materialName
https://example.org/ontology/instance/Element_1281729,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1281770,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1883266,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1883510,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_627336,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_783968,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_786421,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_786980,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_787555,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_788088,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_837343,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_839580,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_840178,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1002971,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1008572,경질우레탄보드(T=50),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_924113,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1059303,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1059326,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1059484,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1059919,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1059960,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1369965,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1369983,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1370008,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1370034,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1370052,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1628986,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629052,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629100,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629280,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629294,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629308,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629322,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629364,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629378,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629392,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629417,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629429,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629441,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629453,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629477,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629489,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629501,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1629513,경질우레탄보드(T=70),https://example.org/ontology/instance/Material_346731,#경질우레탄보드
https://example.org/ontology/instance/Element_1441691,구배몰탈(T=60),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_629499,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_784079,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_786532,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_787091,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_787666,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_788199,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_834478,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_835696,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_836290,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_836904,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_837454,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_837995,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_838577,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_839160,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_839691,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_840289,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_1218983,구배몰탈(T=70),https://example.org/ontology/instance/Material_345406,#구배몰탈
https://example.org/ontology/instance/Element_1283616,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1287914,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1288006,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1289037,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1289965,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1292883,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1293115,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1293548,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1293575,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1289086,그라스울패널(T=50),https://example.org/ontology/instance/Material_346720,#그라스울보온재24k
https://example.org/ontology/instance/Element_1100827,단연흡음뿜칠(T=10),https://example.org/ontology/instance/Material_1099930,#단열흡음뿜칠
https://example.org/ontology/instance/Element_1101285,단연흡음뿜칠(T=10),https://example.org/ontology/instance/Material_1099930,#단열흡음뿜칠
https://example.org/ontology/instance/Element_1101321,단연흡음뿜칠(T=10),https://example.org/ontology/instance/Material_1099930,#단열흡음뿜칠
https://example.org/ontology/instance/Element_1661761,단연흡음뿜칠(T=10),https://example.org/ontology/instance/Material_1099930,#단열흡음뿜칠
https://example.org/ontology/instance/Element_1099874,단열흡음뿜칠(T=10),https://example.org/ontology/instance/Material_1099930,#단열흡음뿜칠
https://example.org/ontology/instance/Element_1099964,단열흡음뿜칠(T=10),https://example.org/ontology/instance/Material_1099930,#단열흡음뿜칠
https://example.org/ontology/instance/Element_628601,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_784046,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_786499,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_787058,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_787633,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_788166,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_837421,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_837962,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_838544,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_839127,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_839658,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_840256,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_915109,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_921820,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_922309,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_922882,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_923849,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_1471835,도막방수(T=3),https://example.org/ontology/instance/Material_346762,#도막방수
https://example.org/ontology/instance/Element_1472012,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472046,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472077,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472119,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472171,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472222,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472255,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472293,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472506,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472563,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472597,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472630,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472644,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1472684,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1473993,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1473994,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1473995,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1473996,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1473997,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1473998,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474012,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474013,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474014,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474015,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474016,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474017,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474085,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474086,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474087,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474088,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474089,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474090,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474112,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474113,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474114,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474115,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474116,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474117,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474131,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474132,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474133,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474134,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474135,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474136,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474150,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474151,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474152,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474153,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474154,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474155,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474437,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474438,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474439,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474440,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474441,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474442,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474533,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474534,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474535,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474536,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474537,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474538,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474558,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474559,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474560,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474561,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474562,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474563,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474577,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474578,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474579,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474580,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474581,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474582,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474614,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474615,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474616,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474617,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474618,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474619,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474641,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474642,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474643,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474644,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474645,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474646,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474660,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474661,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474662,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474663,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474664,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474665,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474679,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474680,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474681,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474682,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474683,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474684,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474698,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474699,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474700,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474701,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474702,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474703,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474717,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474718,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474719,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474720,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474721,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_1474722,도막방수(T=3)-Hidden,https://example.org/ontology/instance/Material_345362,#Hidden
https://example.org/ontology/instance/Element_942746,무근콘크리트(T=100),https://example.org/ontology/instance/Material_1019971,#무근콘크리트
https://example.org/ontology/instance/Element_1020268,무근콘크리트(T=100)(에폭시 마감),https://example.org/ontology/instance/Material_1019971,#무근콘크리트
https://example.org/ontology/instance/Element_1020268,무근콘크리트(T=100)(에폭시 마감),https://example.org/ontology/instance/Material_1088301,#에폭시
https://example.org/ontology/instance/Element_1019946,무근콘크리트(T=100)(콘크리트 쇠흙손마감),https://example.org/ontology/instance/Material_1019971,#무근콘크리트
https://example.org/ontology/instance/Element_1019946,무근콘크리트(T=100)(콘크리트 쇠흙손마감),https://example.org/ontology/instance/Material_1088378,#콘크리트 쇠흙손마감
https://example.org/ontology/instance/Element_1022277,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022723,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022737,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022751,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022765,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022779,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022793,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022807,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022821,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022835,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022869,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1022977,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023054,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023336,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023350,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023364,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023378,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023392,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023406,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023420,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
https://example.org/ontology/instance/Element_1023434,무수축모르타르(T=35),https://example.org/ontology/instance/Material_1022302,#무수축모르타르
